YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-04,WEEKDAY,23,TRAIN,TE6,1172,8312
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,TE6,6839,2451
2025-04,WEEKDAY,15,TRAIN,NS23,35712,34627
2025-04,WEEKDAY,9,TRAIN,TE8,11974,10622
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,TE27,100,2
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC25,2998,2045
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT2,909,841
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,TE16,3511,3274
2025-04,WEEKDAY,14,TRAIN,EW4,13467,10999
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE13,12895,11445
2025-04,WEEKDAY,11,TRAIN,CC23,11183,14474
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,TE19,1990,1649
2025-04,WEEKDAY,10,TRAIN,DT22,8728,9119
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,12238,10770
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW12/DT14,39742,38773
2025-04,WEEKDAY,5,TRAIN,CE1/DT16,1066,0
2025-04,WEEKDAY,12,TRAIN,BP6/DT1,32841,28183
2025-04,WEEKDAY,19,TRAIN,NS28,1970,839
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,TE12,1013,3054
2025-04,WEEKDAY,15,TRAIN,NE16/STC,40010,51019
2025-04,WEEKDAY,12,TRAIN,DT33,15187,7653
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT5,11233,7691
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CG1/DT35,9419,5902
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,7831,31096
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC7,3046,2030
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE15,1087,2375
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,DT17,28,1
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NS9/TE2,13921,25529
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,TE6,4358,4941
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,DT34,576,390
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS20,14885,6447
2025-04,WEEKDAY,19,TRAIN,BP2,2121,8379
2025-04,WEEKDAY,11,TRAIN,SE2,5284,2967
2025-04,WEEKDAY,0,TRAIN,NS20,235,408
2025-04,WEEKDAY,13,TRAIN,CC16,7705,7224
2025-04,WEEKDAY,20,TRAIN,NE1/CC29,88384,25388
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE6,75,617
2025-04,WEEKDAY,21,TRAIN,EW11,14202,18540
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC26,1480,1543
2025-04,WEEKDAY,10,TRAIN,BP11,3531,1437
2025-04,WEEKDAY,18,TRAIN,EW11,47724,41283
2025-04,WEEKDAY,17,TRAIN,NS11,56921,73644
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,TE5,2926,1092
2025-04,WEEKDAY,8,TRAIN,DT29,32924,9024
2025-04,WEEKDAY,19,TRAIN,EW11,25909,31912
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC21,1380,2073
2025-04,WEEKDAY,12,TRAIN,BP12,3396,1686
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT27,4047,3725
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,PE7,1783,2356
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,DT21,4420,2776
2025-04,WEEKDAY,15,TRAIN,EW9,19512,16910
2025-04,WEEKDAY,18,TRAIN,TE12,11838,6054
2025-04,WEEKDAY,9,TRAIN,BP13,2224,787
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,TE15,5343,5849
2025-04,WEEKDAY,17,TRAIN,BP3,4780,7762
2025-04,WEEKDAY,9,TRAIN,EW27,46260,37821
2025-04,WEEKDAY,15,TRAIN,EW24/NS1,61063,55549
2025-04,WEEKDAY,0,TRAIN,CC27,5,9
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS11,17987,8750
2025-04,WEEKDAY,17,TRAIN,EW30,28810,2109
2025-04,WEEKDAY,6,TRAIN,NS17/CC15,45060,24872
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW28,15535,7758
2025-04,WEEKDAY,16,TRAIN,NE14,25890,35230
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,12834,9550
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,SW1,1569,1025
2025-04,WEEKDAY,22,TRAIN,BP7,214,999
2025-04,WEEKDAY,10,TRAIN,DT7,3213,2871
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,TE8,2934,2543
2025-04,WEEKDAY,16,TRAIN,NS8,19124,18627
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS13,22689,24771
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CC14,3626,3088
2025-04,WEEKDAY,14,TRAIN,EW5,27262,26858
2025-04,WEEKDAY,11,TRAIN,NS7,21587,16268
2025-04,WEEKDAY,17,TRAIN,NS12,26251,35177
2025-04,WEEKDAY,21,TRAIN,CC2,7476,2371
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW4,9341,3872
2025-04,WEEKDAY,21,TRAIN,CC10/DT26,9280,17832
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE6,3342,648
2025-04,WEEKDAY,15,TRAIN,NS4/BP1,32808,38631
2025-04,WEEKDAY,16,TRAIN,EW21/CC22,43199,21664
2025-04,WEEKDAY,13,TRAIN,NS4/BP1,30204,31971
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NE14,14422,15518
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT7,1510,1811
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,CC6,19,5
2025-04,WEEKDAY,20,TRAIN,NS5,15878,48795
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,BP12,954,1213
2025-04,WEEKDAY,9,TRAIN,SW5,9905,4524
2025-04,WEEKDAY,22,TRAIN,SW7,474,2835
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE17/PTC,2585,7950
2025-04,WEEKDAY,12,TRAIN,CC19/DT9,6844,6752
2025-04,WEEKDAY,10,TRAIN,BP2,2898,989
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW9,12702,4998
2025-04,WEEKDAY,13,TRAIN,NS21/DT11,50860,66140
2025-04,WEEKDAY,22,TRAIN,SE4,685,3400
2025-04,WEEKDAY,13,TRAIN,NE11,15285,13803
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,BP2,3,33
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,PW6,242,21
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW15,1287,3052
2025-04,WEEKDAY,7,TRAIN,CC16,18094,37903
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,PW2,4,0
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,TE5,1763,2903
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,BP4,709,737
2025-04,WEEKDAY,0,TRAIN,DT28,42,1023
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NS18,8562,3664
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,NE8,8091,10277
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW5,15233,8527
2025-04,WEEKDAY,22,TRAIN,NS8,7284,16293
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NE18,5058,3210
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NS20,17410,11109
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE19,35,52
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,DT18,3637,1448
2025-04,WEEKDAY,8,TRAIN,NS18,44099,23255
2025-04,WEEKDAY,9,TRAIN,CC27,1227,47716
2025-04,WEEKDAY,0,TRAIN,TE16,72,330
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS16,10852,22761
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,DT2,133,432
2025-04,WEEKDAY,14,TRAIN,PW4,4113,5648
2025-04,WEEKDAY,20,TRAIN,CC20,3450,6612
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2303,2993
2025-04,WEEKDAY,19,TRAIN,DT2,3619,5221
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT33,5967,6529
2025-04,WEEKDAY,14,TRAIN,EW23,41006,42156
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,CC6,5409,8165
2025-04,WEEKDAY,10,TRAIN,CC7,5184,3494
2025-04,WEEKDAY,14,TRAIN,PW5,2155,2571
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CE1/DT16,3767,16788
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT2,1441,1267
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,BP11,1899,1477
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW23,26049,27593
2025-04,WEEKDAY,7,TRAIN,TE18,2606,9157
2025-04,WEEKDAY,17,TRAIN,PW4,5648,9190
2025-04,WEEKDAY,14,TRAIN,CC27,3686,4608
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW15,3779,11378
2025-04,WEEKDAY,17,TRAIN,BP7,1949,2269
2025-04,WEEKDAY,20,TRAIN,EW32,9502,4086
2025-04,WEEKDAY,13,TRAIN,NE7/DT12,31209,41015
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC5,913,1303
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,PE3,2946,3693
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,SE4,349,1319
2025-04,WEEKDAY,11,TRAIN,CC3,4639,10650
2025-04,WEEKDAY,13,TRAIN,SW3,5060,2802
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC7,2702,2336
2025-04,WEEKDAY,21,TRAIN,NS23,63004,14283
2025-04,WEEKDAY,12,TRAIN,NE7/DT12,41475,35947
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,SW2,2168,2134
2025-04,WEEKDAY,19,TRAIN,DT33,15800,51868
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT27,3353,3547
2025-04,WEEKDAY,14,TRAIN,DT6,11945,7793
2025-04,WEEKDAY,10,TRAIN,EW12/DT14,27116,65505
2025-04,WEEKDAY,16,TRAIN,BP3,3225,4975
2025-04,WEEKDAY,11,TRAIN,DT4,2263,828
2025-04,WEEKDAY,18,TRAIN,PE1,4386,9569
2025-04,WEEKDAY,11,TRAIN,NS10,34638,17343
2025-04,WEEKDAY,16,TRAIN,NE11,23632,17754
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,BP2,924,169
2025-04,WEEKDAY,14,TRAIN,NS7,15563,13733
2025-04,WEEKDAY,15,TRAIN,NE17/PTC,38360,50037
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC16,954,675
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NE8,26322,26933
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,SE3,1132,1450
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,EW28,3115,270
2025-04,WEEKDAY,9,TRAIN,EW16/NE3/TE17,29268,75294
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW21/CC22,11026,11046
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW32,3226,5208
2025-04,WEEKDAY,6,TRAIN,NS12,44357,8633
2025-04,WEEKDAY,18,TRAIN,PE6,8985,19159
2025-04,WEEKDAY,10,TRAIN,PE2,6114,1770
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,BP12,539,1165
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT22,5230,5340
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE11,8037,6892
2025-04,WEEKDAY,18,TRAIN,DT18,98455,20021
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,CC3,8226,6163
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW2/DT32,29359,27999
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS5,15168,10420
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW6,4004,7173
2025-04,WEEKDAY,22,TRAIN,EW31,1406,1187
2025-04,WEEKDAY,22,TRAIN,EW27,17787,44550
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC11,2967,6959
2025-04,WEEKDAY,5,TRAIN,NS20,893,1904
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS11,9083,22994
2025-04,WEEKDAY,13,TRAIN,EW21/CC22,24209,26130
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,EW3,8288,11071
2025-04,WEEKDAY,17,TRAIN,SW4,3473,5912
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NS7,13630,12156
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,12580,9773
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CG2,72,130
2025-04,WEEKDAY,17,TRAIN,DT24,11746,10068
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,NS3,8719,9364
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW23,20081,25050
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS17/CC15,6480,9070
2025-04,WEEKDAY,14,TRAIN,SW1,3494,4097
2025-04,WEEKDAY,16,TRAIN,PE3,7419,9062
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CC14,3044,2848
2025-04,WEEKDAY,5,TRAIN,DT28,2058,322
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,SE1,2453,905
2025-04,WEEKDAY,19,TRAIN,NS27/CE2/TE20,19163,4513
2025-04,WEEKDAY,5,TRAIN,TE1,1416,237
2025-04,WEEKDAY,14,TRAIN,TE4,3762,3613
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PE6,3587,3392
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,PW3,160,12
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,15513,26131
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS8,9243,5485
2025-04,WEEKDAY,10,TRAIN,SE2,6377,2233
2025-04,WEEKDAY,20,TRAIN,DT17,29365,5242
2025-04,WEEKDAY,19,TRAIN,BP6/DT1,53086,112683
2025-04,WEEKDAY,0,TRAIN,CC7,46,521
2025-04,WEEKDAY,14,TRAIN,DT25,3360,3230
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,TE13,2164,1931
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,PE4,718,476
2025-04,WEEKDAY,8,TRAIN,TE11,11680,6996
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE4,832,685
2025-04,WEEKDAY,7,TRAIN,CC23,4325,41273
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW17,12384,10788
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW12/DT14,4174,4507
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,NS18,110,742
2025-04,WEEKDAY,8,TRAIN,NS3,58131,17582
2025-04,WEEKDAY,18,TRAIN,EW32,20822,5476
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT22,3748,4089
2025-04,WEEKDAY,14,TRAIN,NS25/EW13,46499,43312
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS12,4542,1688
2025-04,WEEKDAY,16,TRAIN,DT4,1451,2834
2025-04,WEEKDAY,19,TRAIN,NE10,23156,32626
2025-04,WEEKDAY,16,TRAIN,TE8,9361,12217
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT20,3616,3563
2025-04,WEEKDAY,16,TRAIN,PE6,9107,9253
2025-04,WEEKDAY,8,TRAIN,SW3,5767,1661
2025-04,WEEKDAY,21,TRAIN,EW26,11849,45789
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,37439,5695
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,27735,22040
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,BP4,142,524
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW3,4914,9801
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT3,4651,2387
2025-04,WEEKDAY,5,TRAIN,DT7,287,71
2025-04,WEEKDAY,6,TRAIN,BP2,8348,1529
2025-04,WEEKDAY,12,TRAIN,NS15,21261,16128
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC25,2287,2769
2025-04,WEEKDAY,19,TRAIN,TE7,7761,12311
2025-04,WEEKDAY,14,TRAIN,EW8/CC9,43953,42139
2025-04,WEEKDAY,20,TRAIN,DT29,3702,12930
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,TE6,6537,2637
2025-04,WEEKDAY,7,TRAIN,BP5,6888,3860
2025-04,WEEKDAY,15,TRAIN,EW2/DT32,45581,57108
2025-04,WEEKDAY,20,TRAIN,NS10,24794,60352
2025-04,WEEKDAY,14,TRAIN,TE8,8451,9244
2025-04,WEEKDAY,12,TRAIN,TE5,3945,2503
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT24,2064,1777
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC11,7965,5846
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,SE2,2097,2538
2025-04,WEEKDAY,23,TRAIN,CC17/TE9,880,2464
2025-04,WEEKDAY,5,TRAIN,SW7,1306,83
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,SW6,335,19
2025-04,WEEKDAY,16,TRAIN,CC27,11300,2014
2025-04,WEEKDAY,21,TRAIN,DT31,5511,12158
2025-04,WEEKDAY,21,TRAIN,SW3,588,3138
2025-04,WEEKDAY,12,TRAIN,CC27,7443,4816
2025-04,WEEKDAY,0,TRAIN,NS17/CC15,534,1654
2025-04,WEEKDAY,23,TRAIN,SE1,393,2775
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,TE13,2085,1766
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,TE23,949,1179
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1265,190
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE13,1408,4582
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,CC3,6748,6400
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,NS21/DT11,603,351
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,PW6,658,864
2025-04,WEEKDAY,14,TRAIN,DT5,11601,14082
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,DT6,4456,2308
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,SW5,2694,3903
2025-04,WEEKDAY,18,TRAIN,NS4/BP1,73484,132782
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,PE4,875,1002
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,TE25,13,1
2025-04,WEEKDAY,20,TRAIN,CC24,30525,6130
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT30,3666,4374
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW26,12624,11793
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS20,17875,12832
2025-04,WEEKDAY,9,TRAIN,TE13,3801,9331
2025-04,WEEKDAY,19,TRAIN,DT4,1320,5727
2025-04,WEEKDAY,14,TRAIN,SE4,3000,3643
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,EW26,3935,15338
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NS14,14509,12413
2025-04,WEEKDAY,17,TRAIN,NE16/STC,54376,93268
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW32,1626,1209
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CC24,672,573
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2462,1316
2025-04,WEEKDAY,15,TRAIN,NS13,39826,52123
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,PW5,2341,834
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,PW3,493,527
2025-04,WEEKDAY,16,TRAIN,TE6,10210,12946
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW20,3943,3864
2025-04,WEEKDAY,18,TRAIN,TE15,19829,25159
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,PE4,120,5
2025-04,WEEKDAY,8,TRAIN,CC10/DT26,36574,63855
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,EW18,8807,6422
2025-04,WEEKDAY,14,TRAIN,NS2,22183,23359
2025-04,WEEKDAY,9,TRAIN,EW21/CC22,19560,81651
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT8,2260,1554
2025-04,WEEKDAY,15,TRAIN,CC19/DT9,7108,7255
2025-04,WEEKDAY,23,TRAIN,TE1,390,1020
2025-04,WEEKDAY,16,TRAIN,SW6,3724,5148
2025-04,WEEKDAY,13,TRAIN,PW5,5803,3139
2025-04,WEEKDAY,5,TRAIN,TE28,293,1
2025-04,WEEKENDS/HOLIDAY,13,TRAIN,NE10,9223,7691
2025-04,WEEKDAY,20,TRAIN,BP9,1226,2875
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,NS23,1068,2627
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC5,804,422
2025-04,WEEKDAY,9,TRAIN,CC3,2137,21306
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS15,7173,3459
2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW23,13105,19039
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,18287,24216
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,DT13,8537,6026
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,12058,7120
2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW23,21792,17014
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC19/DT9,2196,4584
2025-04,WEEKDAY,16,TRAIN,CC3,9750,5641
2025-04,WEEKDAY,7,TRAIN,DT22,15276,10505
2025-04,WEEKDAY,23,TRAIN,TE25,189,893
2025-04,WEEKDAY,6,TRAIN,NS28,227,1668
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NE18,568,990
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT21,641,1679
2025-04,WEEKDAY,13,TRAIN,BP10,3332,3346
2025-04,WEEKDAY,21,TRAIN,PW2,75,11
2025-04,WEEKDAY,12,TRAIN,BP11,3265,2173
2025-04,WEEKENDS/HOLIDAY,17,TRAIN,TE6,4683,5831
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS13,17629,26424
2025-04,WEEKENDS/HOLIDAY,5,TRAIN,EW25,1174,34
2025-04,WEEKDAY,9,TRAIN,SE2,9182,2309
2025-04,WEEKDAY,21,TRAIN,CG1/DT35,16225,3092
2025-04,WEEKDAY,21,TRAIN,EW24/NS1,100344,30561
2025-04,WEEKDAY,22,TRAIN,TE26,5557,4849
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,EW8/CC9,8506,9159
2025-04,WEEKDAY,23,TRAIN,CC21,3130,2220
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS5,7301,16611
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2769,6748
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW6,2533,6310
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CG1/DT35,6,235
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC23,789,2798
2025-04,WEEKENDS/HOLIDAY,15,TRAIN,BP5,1072,933
2025-04,WEEKDAY,13,TRAIN,DT6,9865,7439
2025-04,WEEKDAY,17,TRAIN,TE16,14000,10664
2025-04,WEEKDAY,22,TRAIN,NS15,9590,12947
2025-04,WEEKDAY,7,TRAIN,CC2,1019,7175
2025-04,WEEKDAY,5,TRAIN,NE11,827,396
2025-04,WEEKDAY,21,TRAIN,CC16,4165,6606
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW19,7673,8223
2025-04,WEEKDAY,11,TRAIN,CC26,3946,2749
2025-04,WEEKDAY,6,TRAIN,NS4/BP1,70323,42247
2025-04,WEEKDAY,16,TRAIN,CC17/TE9,11561,7521
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,BP6/DT1,630,9300
2025-04,WEEKDAY,15,TRAIN,NE1/CC29,48165,38627
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW10,5867,5764
2025-04,WEEKDAY,12,TRAIN,EW10,8508,7088
2025-04,WEEKDAY,11,TRAIN,SW3,2278,1355
2025-04,WEEKENDS/HOLIDAY,10,TRAIN,PW1,694,2226
2025-04,WEEKDAY,5,TRAIN,DT17,58,0
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,TE29,340,1255
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS9/TE2,18612,14794
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NE5,732,2535
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW26,13637,14348
2025-04,WEEKDAY,15,TRAIN,DT5,13725,16173
2025-04,WEEKDAY,19,TRAIN,DT3,5112,19856
2025-04,WEEKENDS/HOLIDAY,22,TRAIN,EW18,2755,5573
2025-04,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3137,11999
2025-04,WEEKDAY,23,TRAIN,DT5,2523,7144
2025-04,WEEKDAY,10,TRAIN,NE8,18724,25205
2025-04,WEEKDAY,14,TRAIN,TE18,13036,9606
2025-04,WEEKDAY,15,TRAIN,DT23,3660,2942
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NS19,22680,16465
2025-04,WEEKDAY,22,TRAIN,PE5,730,5779
2025-04,WEEKDAY,20,TRAIN,TE4,4255,5185
2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NE13,12077,13455
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,DT2,1257,640
2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW3,8134,3694
2025-04,WEEKENDS/HOLIDAY,12,TRAIN,TE4,3170,2226
2025-04,WEEKDAY,12,TRAIN,TE25,2584,2366
2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE7,19,207
2025-04,WEEKDAY,16,TRAIN,NS27/CE2/TE20,7597,4161
2025-04,WEEKENDS/HOLIDAY,7,TRAIN,BP6/DT1,15483,8730
2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT25,975,1917
2025-04,WEEKDAY,5,TRAIN,TE27,908,4
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1901,1978
2025-04,WEEKDAY,22,TRAIN,DT24,1716,6182
2025-04,WEEKDAY,20,TRAIN,PW5,1406,7115
2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW11,9046,9300
2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS10,20402,10233
2025-04,WEEKDAY,0,TRAIN,CC6,71,52
2025-04,WEEKDAY,23,TRAIN,EW1,1806,15703
2025-04,WEEKDAY,20,TRAIN,TE27,2180,8265
2025-04,WEEKDAY,13,TRAIN,NS3,17787,14587
2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NS8,7854,6399
2025-04,WEEKDAY,7,TRAIN,CC24,6296,64252
2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC4/DT15,664,2350
2025-04,WEEKDAY,18,TRAIN,BP2,3601,8607
2025-04,WEEKDAY,19,TRAIN,NS13,47984,146086
2025-04,WEEKDAY,7,TRAIN,NE10,31531,42469
2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC5,3696,2423
