,YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
4563,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NE18,3383,2448
4564,2025-04,WEEKDAY,11,TRAIN,CC5,3498,4340
4565,2025-04,WEEKDAY,7,TRAIN,DT23,6002,9119
4566,2025-04,WEEKDAY,6,TRAIN,NS7,57589,16124
4567,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS19,21258,15468
4568,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,SW7,220,1214
4569,2025-04,WEEKDAY,0,TRAIN,EW26,60,3833
4570,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,1177,6708
4571,2025-04,WEEKDAY,17,TRAIN,TE23,2936,4979
4572,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,TE7,4568,2744
4573,2025-04,WEEKDAY,12,TRAIN,TE28,3669,3124
4574,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,TE25,286,716
4575,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,PW5,1519,1529
4576,2025-04,WEEKDAY,20,TRAIN,NS28,1051,546
4577,2025-04,WEEKDAY,5,TRAIN,NE5,287,41
4578,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NE17/PTC,21011,11602
4579,2025-04,WEEKDAY,15,TRAIN,CC5,4060,3748
4580,2025-04,WEEKDAY,21,TRAIN,TE6,4106,17342
4581,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,BP11,969,2166
4582,2025-04,WEEKDAY,20,TRAIN,DT4,668,3572
4583,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC8,4113,4234
4584,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,PE6,3116,2270
4585,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,PE7,11,210
4586,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS2,11978,13337
4587,2025-04,WEEKDAY,18,TRAIN,TE1,23183,7073
4588,2025-04,WEEKDAY,12,TRAIN,EW3,17425,14053
4589,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,PW1,176,1596
4590,2025-04,WEEKDAY,17,TRAIN,TE25,3219,5631
4591,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW5,15436,18182
4592,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,NS14,18353,9829
4593,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC2,158,337
4594,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,BP13,892,563
4595,2025-04,WEEKDAY,12,TRAIN,PE5,5614,3617
4596,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,TE13,205,700
4597,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW4,6476,6428
4598,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,NE18,2023,1820
4599,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,PE3,901,301
4600,2025-04,WEEKDAY,10,TRAIN,EW25,9730,4519
4601,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,PW3,6,87
4602,2025-04,WEEKDAY,6,TRAIN,CC11,9399,23622
4603,2025-04,WEEKDAY,13,TRAIN,NS17/CC15,33370,15590
4604,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC23,1508,2482
4605,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT4,830,957
4606,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE23,2197,344
4607,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW28,12934,8900
4608,2025-04,WEEKDAY,10,TRAIN,SW3,2420,1071
4609,2025-04,WEEKDAY,8,TRAIN,TE8,21505,14632
4610,2025-04,WEEKDAY,13,TRAIN,DT22,8641,7800
4611,2025-04,WEEKDAY,9,TRAIN,PW7,3774,2266
4612,2025-04,WEEKDAY,22,TRAIN,TE23,827,1652
4613,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,PW2,100,83
4614,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS5,13642,4568
4615,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT20,2813,2562
4616,2025-04,WEEKDAY,8,TRAIN,DT17,5150,141911
4617,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,SW5,1448,2655
4618,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,14542,22209
4619,2025-04,WEEKDAY,22,TRAIN,EW5,12535,34458
4620,2025-04,WEEKDAY,12,TRAIN,PW2,77,84
4621,2025-04,WEEKDAY,18,TRAIN,DT23,25349,10497
4622,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,SE1,2279,1704
4623,2025-04,WEEKDAY,14,TRAIN,NS16,36724,37165
4624,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CC26,1864,2834
4625,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,TE5,2580,2537
4626,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,TE14/NS22,51291,50542
4627,2025-04,WEEKDAY,5,TRAIN,SE4,1602,134
4628,2025-04,WEEKDAY,0,TRAIN,DT6,25,376
4629,2025-04,WEEKDAY,23,TRAIN,EW17,3454,11942
4630,2025-04,WEEKDAY,17,TRAIN,BP5,4061,3311
4631,2025-04,WEEKDAY,14,TRAIN,EW2/DT32,48104,51544
4632,2025-04,WEEKDAY,22,TRAIN,CC6,9654,1198
4633,2025-04,WEEKDAY,20,TRAIN,PE1,1528,6634
4634,2025-04,WEEKDAY,9,TRAIN,SW8,2669,1255
4635,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,TE27,15,302
4636,2025-04,WEEKDAY,23,TRAIN,EW9,5280,11703
4637,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,1883,2467
4638,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,DT29,3535,1145
4639,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,PW4,2410,1681
4640,2025-04,WEEKDAY,16,TRAIN,TE7,9729,6962
4641,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,SW5,73,549
4642,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,SW2,2767,2838
4643,2025-04,WEEKDAY,17,TRAIN,SE5,4702,4409
4644,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,BP9,783,1104
4645,2025-04,WEEKDAY,21,TRAIN,SW5,5218,8493
4646,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,SW6,1992,1609
4647,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NS23,27497,22398
4648,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,PW6,769,794
4649,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NE4/DT19,33072,16511
4650,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT28,3699,3360
4651,2025-04,WEEKDAY,0,TRAIN,NS8,537,3070
4652,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,SW3,4,156
4653,2025-04,WEEKDAY,21,TRAIN,NE1/CC29,76254,18429
4654,2025-04,WEEKDAY,11,TRAIN,BP5,2048,1309
4655,2025-04,WEEKDAY,13,TRAIN,EW25,6614,6259
4656,2025-04,WEEKDAY,19,TRAIN,EW10,11833,30746
4657,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,CC23,2558,1768
4658,2025-04,WEEKDAY,12,TRAIN,CC8,6954,5847
4659,2025-04,WEEKDAY,13,TRAIN,EW8/CC9,48855,46834
4660,2025-04,WEEKDAY,14,TRAIN,SE1,7937,4616
4661,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC10/DT26,5552,3511
4662,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,SW4,276,8
4663,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,PW5,414,2174
4664,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,CC7,3200,3049
4665,2025-04,WEEKDAY,12,TRAIN,DT5,13492,10980
4666,2025-04,WEEKDAY,6,TRAIN,TE22,164,499
4667,2025-04,WEEKDAY,17,TRAIN,NE4/DT19,88164,66426
4668,2025-04,WEEKDAY,17,TRAIN,NS7,40069,41033
4669,2025-04,WEEKDAY,7,TRAIN,NE9,50238,40604
4670,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,BP2,1759,798
4671,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,SE3,869,2013
4672,2025-04,WEEKDAY,21,TRAIN,NE18,6529,5939
4673,2025-04,WEEKDAY,9,TRAIN,CC24,10256,84809
4674,2025-04,WEEKDAY,17,TRAIN,PE3,8134,11313
4675,2025-04,WEEKDAY,17,TRAIN,NS27/CE2/TE20,17936,4536
4676,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,SW4,312,1441
4677,2025-04,WEEKDAY,8,TRAIN,NE15,89540,12011
4678,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS7,14865,12732
4679,2025-04,WEEKDAY,12,TRAIN,TE15,8421,12170
4680,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW18,8661,8458
4681,2025-04,WEEKDAY,20,TRAIN,DT23,4772,3931
4682,2025-04,WEEKDAY,15,TRAIN,DT18,12950,8125
4683,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,EW15,11196,10736
4684,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW11,3511,1757
4685,2025-04,WEEKDAY,21,TRAIN,TE26,10690,6162
4686,2025-04,WEEKDAY,0,TRAIN,NS7,673,2611
4687,2025-04,WEEKDAY,16,TRAIN,EW2/DT32,52106,70066
4688,2025-04,WEEKDAY,18,TRAIN,BP12,3793,7962
4689,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,DT8,2194,1474
4690,2025-04,WEEKDAY,18,TRAIN,EW7,27149,50416
4691,2025-04,WEEKDAY,9,TRAIN,NS27/CE2/TE20,1300,26810
4692,2025-04,WEEKDAY,6,TRAIN,EW5,41182,15934
4693,2025-04,WEEKDAY,16,TRAIN,NE5,14145,13235
4694,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,DT5,4557,6973
4695,2025-04,WEEKDAY,8,TRAIN,NS13,140396,47293
4696,2025-04,WEEKDAY,18,TRAIN,EW28,59877,74752
4697,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,NE12/CC13,31072,30981
4698,2025-04,WEEKDAY,6,TRAIN,EW31,6471,12485
4699,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NE13,6271,5596
4700,2025-04,WEEKDAY,15,TRAIN,BP13,1103,1274
4701,2025-04,WEEKDAY,0,TRAIN,EW29,8,236
4702,2025-04,WEEKDAY,9,TRAIN,NE16/STC,63470,22433
4703,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,CC19/DT9,1267,1018
4704,2025-04,WEEKDAY,21,TRAIN,NS10,16778,52935
4705,2025-04,WEEKDAY,21,TRAIN,NS9/TE2,43394,74938
4706,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,EW7,2835,8614
4707,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,DT3,4855,1834
4708,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,EW32,341,94
4709,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW27,20677,23882
4710,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,SW1,206,1204
4711,2025-04,WEEKDAY,21,TRAIN,NE10,9514,18041
4712,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,TE11,1838,1270
4713,2025-04,WEEKDAY,20,TRAIN,CC12,3184,9001
4714,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW31,1055,790
4715,2025-04,WEEKDAY,22,TRAIN,CC3,12151,1292
4716,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,NS15,3971,5620
4717,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CC6,7436,9705
4718,2025-04,WEEKDAY,23,TRAIN,PE3,432,2504
4719,2025-04,WEEKDAY,12,TRAIN,EW30,2574,1397
4720,2025-04,WEEKDAY,13,TRAIN,PW3,2287,1299
4721,2025-04,WEEKDAY,12,TRAIN,TE3,12498,9899
4722,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,1061,4213
4723,2025-04,WEEKDAY,22,TRAIN,EW22,5195,5274
4724,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,CC23,2015,849
4725,2025-04,WEEKDAY,8,TRAIN,CG1/DT35,3773,88281
4726,2025-04,WEEKDAY,16,TRAIN,DT2,6604,2495
4727,2025-04,WEEKDAY,11,TRAIN,EW17,21302,19201
4728,2025-04,WEEKDAY,18,TRAIN,PE7,4953,13001
4729,2025-04,WEEKDAY,23,TRAIN,PW7,846,1520
4730,2025-04,WEEKDAY,18,TRAIN,SW2,7197,13007
4731,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE22,638,103
4732,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,TE28,629,1320
4733,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,SW5,4092,2465
4734,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,DT27,3542,3381
4735,2025-04,WEEKDAY,12,TRAIN,TE23,2352,2045
4736,2025-04,WEEKDAY,11,TRAIN,CC21,7509,11892
4737,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,PE2,3267,2189
4738,2025-04,WEEKDAY,22,TRAIN,DT10,1891,2463
4739,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1012,964
4740,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,NS14,21611,9766
4741,2025-04,WEEKDAY,17,TRAIN,PW3,1691,1774
4742,2025-04,WEEKDAY,5,TRAIN,NS11,20806,3364
4743,2025-04,WEEKDAY,6,TRAIN,NS3,47457,9733
4744,2025-04,WEEKDAY,13,TRAIN,CC7,5551,7038
4745,2025-04,WEEKDAY,17,TRAIN,NS25/EW13,88401,57621
4746,2025-04,WEEKDAY,18,TRAIN,BP5,3990,5144
4747,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,BP13,261,551
4748,2025-04,WEEKDAY,22,TRAIN,EW7,4396,17095
4749,2025-04,WEEKDAY,9,TRAIN,SW1,2992,3832
4750,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW29,7679,8412
4751,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,EW15,7535,2730
4752,2025-04,WEEKDAY,8,TRAIN,PE3,14962,11571
4753,2025-04,WEEKDAY,19,TRAIN,PW5,2575,9738
4754,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,PW7,163,76
4755,2025-04,WEEKDAY,11,TRAIN,PE7,3494,2013
4756,2025-04,WEEKDAY,18,TRAIN,EW26,59866,104075
4757,2025-04,WEEKDAY,18,TRAIN,DT20,16287,18572
4758,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,DT23,24,96
4759,2025-04,WEEKDAY,16,TRAIN,SW8,2493,2440
4760,2025-04,WEEKDAY,9,TRAIN,NE18,5962,9848
4761,2025-04,WEEKDAY,23,TRAIN,TE28,329,1655
4762,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,DT4,873,981
4763,2025-04,WEEKDAY,6,TRAIN,EW32,6072,10606
4764,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,NS23,27847,23775
4765,2025-04,WEEKDAY,15,TRAIN,DT7,7078,5419
4766,2025-04,WEEKDAY,15,TRAIN,NS11,25186,37294
4767,2025-04,WEEKDAY,21,TRAIN,TE8,12349,8009
4768,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,1223,1146
4769,2025-04,WEEKDAY,10,TRAIN,NS3,20196,11077
4770,2025-04,WEEKDAY,7,TRAIN,PW2,22,106
4771,2025-04,WEEKDAY,15,TRAIN,NE12/CC13,55886,65539
4772,2025-04,WEEKDAY,6,TRAIN,EW1,47232,13083
4773,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT6,819,2123
4774,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,EW9,13437,18324
4775,2025-04,WEEKDAY,18,TRAIN,BP8,4333,4525
4776,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,TE28,2267,1117
4777,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,DT25,230,1336
4778,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,CC4/DT15,98,86
4779,2025-04,WEEKDAY,15,TRAIN,SE4,2677,3957
4780,2025-04,WEEKDAY,8,TRAIN,TE18,3889,25142
4781,2025-04,WEEKDAY,7,TRAIN,NS17/CC15,97630,61022
4782,2025-04,WEEKDAY,12,TRAIN,PE7,3540,2940
4783,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,DT21,123,156
4784,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1163,2629
4785,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,BP3,2397,1516
4786,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,TE24,159,402
4787,2025-04,WEEKDAY,9,TRAIN,NE14,58498,15219
4788,2025-04,WEEKDAY,23,TRAIN,CC3,4095,385
4789,2025-04,WEEKENDS/HOLIDAY,18,TRAIN,NE11,8317,8936
4790,2025-04,WEEKDAY,14,TRAIN,BP5,2181,2339
4791,2025-04,WEEKDAY,6,TRAIN,EW15,5695,28502
4792,2025-04,WEEKDAY,20,TRAIN,TE19,17433,2106
4793,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC24,1664,4152
4794,2025-04,WEEKDAY,0,TRAIN,TE22,27,37
4795,2025-04,WEEKDAY,8,TRAIN,TE6,44664,8302
4796,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW17,12546,12666
4797,2025-04,WEEKDAY,12,TRAIN,NE13,21708,16585
4798,2025-04,WEEKDAY,22,TRAIN,BP11,518,2975
4799,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,TE18,7612,7453
4800,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT3,4025,2875
4801,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW11,5540,5649
4802,2025-04,WEEKDAY,15,TRAIN,CC14,12804,8027
4803,2025-04,WEEKDAY,6,TRAIN,NE13,22897,11051
4804,2025-04,WEEKDAY,22,TRAIN,TE28,889,3365
4805,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,EW33,2009,2962
4806,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,PW7,1790,1046
4807,2025-04,WEEKDAY,7,TRAIN,EW22,15161,28044
4808,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW31,1292,585
4809,2025-04,WEEKDAY,12,TRAIN,PE1,3334,2381
4810,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,EW18,2515,2471
4811,2025-04,WEEKDAY,12,TRAIN,DT4,2091,1338
4812,2025-04,WEEKDAY,8,TRAIN,NS23,16631,54625
4813,2025-04,WEEKDAY,10,TRAIN,NS23,13294,41073
4814,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,TE7,1031,2618
4815,2025-04,WEEKDAY,5,TRAIN,CC21,1282,186
4816,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,SE5,221,1202
4817,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,EW16/NE3/TE17,2544,2764
4818,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,CC16,3243,3229
4819,2025-04,WEEKDAY,9,TRAIN,CC5,3278,12232
4820,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,EW1,13797,6423
4821,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,SE5,840,395
4822,2025-04,WEEKDAY,22,TRAIN,EW16/NE3/TE17,18830,11006
4823,2025-04,WEEKDAY,9,TRAIN,DT29,16406,4916
4824,2025-04,WEEKDAY,15,TRAIN,PW1,2014,3033
4825,2025-04,WEEKDAY,13,TRAIN,EW7,13444,13627
4826,2025-04,WEEKDAY,12,TRAIN,PW4,4203,3577
4827,2025-04,WEEKDAY,19,TRAIN,TE16,9545,11961
4828,2025-04,WEEKDAY,5,TRAIN,EW15,1285,653
4829,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,1680,1529
4830,2025-04,WEEKDAY,21,TRAIN,TE22,7700,1203
4831,2025-04,WEEKDAY,19,TRAIN,DT22,13791,21588
4832,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,NS18,5528,2153
4833,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,CC6,7444,10810
4834,2025-04,WEEKDAY,13,TRAIN,TE16,6110,6815
4835,2025-04,WEEKDAY,8,TRAIN,DT34,14595,13994
4836,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NE17/PTC,23494,24259
4837,2025-04,WEEKDAY,18,TRAIN,EW25,13846,40523
4838,2025-04,WEEKENDS/HOLIDAY,20,TRAIN,CC26,1234,1579
4839,2025-04,WEEKDAY,6,TRAIN,BP7,4211,941
4840,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,EW16/NE3/TE17,271,43
4841,2025-04,WEEKDAY,5,TRAIN,PW2,2,0
4842,2025-04,WEEKDAY,10,TRAIN,DT2,2194,860
4843,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW20,5110,5236
4844,2025-04,WEEKDAY,18,TRAIN,CC20,12328,15105
4845,2025-04,WEEKDAY,23,TRAIN,EW10,2103,6825
4846,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,CC10/DT26,7409,5931
4847,2025-04,WEEKDAY,0,TRAIN,TE8,236,507
4848,2025-04,WEEKDAY,10,TRAIN,BP13,1581,769
4849,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW10,6223,6717
4850,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,EW18,6992,7694
4851,2025-04,WEEKDAY,15,TRAIN,BP12,3461,2433
4852,2025-04,WEEKDAY,21,TRAIN,PE1,959,5714
4853,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,NS2,10897,15953
4854,2025-04,WEEKDAY,5,TRAIN,DT21,83,2
4855,2025-04,WEEKDAY,10,TRAIN,DT10,4622,1791
4856,2025-04,WEEKDAY,11,TRAIN,NS23,18768,40270
4857,2025-04,WEEKDAY,20,TRAIN,BP8,1746,2268
4858,2025-04,WEEKDAY,5,TRAIN,SE1,1669,778
4859,2025-04,WEEKDAY,5,TRAIN,CC14,920,310
4860,2025-04,WEEKDAY,14,TRAIN,CC17/TE9,6905,6642
4861,2025-04,WEEKDAY,20,TRAIN,BP6/DT1,30284,62629
4862,2025-04,WEEKDAY,10,TRAIN,EW3,17279,10356
4863,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,DT30,5141,1470
4864,2025-04,WEEKENDS/HOLIDAY,21,TRAIN,DT18,3390,2657
4865,2025-04,WEEKENDS/HOLIDAY,8,TRAIN,CC17/TE9,2864,3081
4866,2025-04,WEEKENDS/HOLIDAY,15,TRAIN,NS3,8667,9375
4867,2025-04,WEEKDAY,16,TRAIN,EW30,7943,663
4868,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,EW25,7032,8031
4869,2025-04,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,13769,33566
4870,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,CC6,5645,8440
4871,2025-04,WEEKDAY,14,TRAIN,SW5,7886,8227
4872,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,SW5,344,1585
4873,2025-04,WEEKDAY,20,TRAIN,DT8,3658,3258
4874,2025-04,WEEKENDS/HOLIDAY,19,TRAIN,EW2/DT32,25437,30737
4875,2025-04,WEEKDAY,5,TRAIN,SW2,1246,248
4876,2025-04,WEEKDAY,0,TRAIN,TE3,73,1546
4877,2025-04,WEEKDAY,7,TRAIN,DT8,8517,42257
4878,2025-04,WEEKDAY,0,TRAIN,EW10,91,602
4879,2025-04,WEEKDAY,14,TRAIN,EW9,17287,15638
4880,2025-04,WEEKDAY,11,TRAIN,EW11,17623,14186
4881,2025-04,WEEKDAY,15,TRAIN,SE2,3515,6206
4882,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,PE3,1645,877
4883,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,EW27,23013,23104
4884,2025-04,WEEKENDS/HOLIDAY,5,TRAIN,EW20,275,71
4885,2025-04,WEEKDAY,21,TRAIN,NS27/CE2/TE20,5068,2306
4886,2025-04,WEEKDAY,21,TRAIN,SW6,1029,5399
4887,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW29,9,230
4888,2025-04,WEEKENDS/HOLIDAY,13,TRAIN,DT31,3892,3420
4889,2025-04,WEEKDAY,14,TRAIN,NS14,25106,23390
4890,2025-04,WEEKENDS/HOLIDAY,6,TRAIN,CC12,827,382
4891,2025-04,WEEKDAY,16,TRAIN,TE4,6523,4184
4892,2025-04,WEEKDAY,20,TRAIN,NS12,13064,29166
4893,2025-04,WEEKDAY,10,TRAIN,NS11,35515,15323
4894,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW25,42,594
4895,2025-04,WEEKDAY,21,TRAIN,PE5,1339,7909
4896,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,TE7,1569,1610
4897,2025-04,WEEKDAY,7,TRAIN,PE5,27073,7851
4898,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,CC12,4337,2347
4899,2025-04,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,15862,35302
4900,2025-04,WEEKDAY,17,TRAIN,NS15,68878,24881
4901,2025-04,WEEKDAY,17,TRAIN,DT6,22777,10309
4902,2025-04,WEEKDAY,12,TRAIN,EW8/CC9,41001,50668
4903,2025-04,WEEKDAY,12,TRAIN,CC12,5615,4109
4904,2025-04,WEEKDAY,14,TRAIN,DT13,11375,12396
4905,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,DT22,5603,8561
4906,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,EW27,22402,26325
4907,2025-04,WEEKDAY,23,TRAIN,EW12/DT14,21255,10400
4908,2025-04,WEEKENDS/HOLIDAY,14,TRAIN,EW4,6040,5736
4909,2025-04,WEEKDAY,6,TRAIN,PE3,10596,1608
4910,2025-04,WEEKDAY,19,TRAIN,NE7/DT12,43773,47666
4911,2025-04,WEEKENDS/HOLIDAY,7,TRAIN,CC4/DT15,2133,3446
4912,2025-04,WEEKDAY,12,TRAIN,EW6,10429,8491
4913,2025-04,WEEKDAY,14,TRAIN,NS5,22425,22381
4914,2025-04,WEEKENDS/HOLIDAY,9,TRAIN,EW1,16132,6677
4915,2025-04,WEEKENDS/HOLIDAY,0,TRAIN,EW1,0,1949
4916,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS24/NE6/CC1,11816,21749
4917,2025-04,WEEKENDS/HOLIDAY,23,TRAIN,CG2,5177,4649
4918,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,TE18,4242,1332
4919,2025-04,WEEKDAY,0,TRAIN,DT5,155,1512
4920,2025-04,WEEKDAY,20,TRAIN,TE13,4617,2621
4921,2025-04,WEEKENDS/HOLIDAY,22,TRAIN,TE1,547,1562
4922,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,19316,39248
4923,2025-04,WEEKENDS/HOLIDAY,17,TRAIN,CC20,2991,3043
4924,2025-04,WEEKDAY,9,TRAIN,DT24,9896,6851
4925,2025-04,WEEKDAY,21,TRAIN,EW9,15781,30949
4926,2025-04,WEEKDAY,23,TRAIN,NE11,1993,3741
4927,2025-04,WEEKENDS/HOLIDAY,16,TRAIN,CG2,16870,12478
4928,2025-04,WEEKDAY,8,TRAIN,EW5,89562,36809
4929,2025-04,WEEKENDS/HOLIDAY,11,TRAIN,NS16,20668,14882
4930,2025-04,WEEKDAY,7,TRAIN,EW1,99873,32323
